code,name,dm
chgn_700824,A股-热门概念-智慧政务,002530.SZ
chgn_700817,A股-热门概念-数字货币,002530.SZ
chgn_700802,A股-热门概念-华为鲲鹏,002530.SZ
chgn_700680,A股-热门概念-金融科技,002530.SZ
chgn_700649,A股-热门概念-华为概念,002530.SZ
chgn_700610,A股-热门概念-数字经济,002530.SZ
chgn_730195,A股-热门概念-SAAS,002530.SZ
chgn_730076,A股-热门概念-电子发票,002530.SZ
chgn_700231,A股-热门概念-区块链,002530.SZ
chgn_700016,A股-热门概念-小盘,002530.SZ
chgn_700230,A股-热门概念-人工智能,002530.SZ
chgn_700095,A股-热门概念-融资融券,002530.SZ
chgn_700090,A股-热门概念-云计算,002530.SZ
chgn_700215,A股-热门概念-一带一路,002530.SZ
chgn_700529,A股-热门概念-阿里概念,002530.SZ
chgn_700130,A股-热门概念-大数据,002530.SZ
chgn_700221,A股-热门概念-大飞机,002530.SZ
gn_dfj,A股-概念板块-大飞机,002530.SZ
gn_zzgn,A股-概念板块-重组概念,002530.SZ
diyu_320000,A股-地域板块-江苏省,002530.SZ
hangye_ZI64,A股-证监会行业-信息传输、软件和信息技术服务业-互联网和相关服务,002530.SZ
sz_a,A股-分类-深市A股,002530.SZ
hs_a,A股-分类-沪深A股,002530.SZ
zhishu_399106,A股-指数成分-深市-深证综指,002530.SZ
zhishu_399130,A股-指数成分-深市-制造指数,002530.SZ
zhishu_399138,A股-指数成分-深市-机械指数,002530.SZ
sw_dlsb,A股-申万行业-电力设备,002531.SZ
sw2_630600,A股-申万二级-风电设备,002531.SZ
chgn_701316,A股-热门概念-养老金概念,002531.SZ
chgn_700024,A股-热门概念-社保重仓,002531.SZ
chgn_700013,A股-热门概念-基金重仓,002531.SZ
chgn_730413,A股-热门概念-GDR概念,002531.SZ
chgn_701102,A股-热门概念-海上风电,002531.SZ
chgn_700951,A股-热门概念-碳中和,002531.SZ
chgn_700825,A股-热门概念-风能,002531.SZ
chgn_700694,A股-热门概念-氢能源,002531.SZ
chgn_700532,A股-热门概念-MSCI中国,002531.SZ
chgn_730134,A股-热门概念-清洁能源,002531.SZ
chgn_700033,A股-热门概念-新能源,002531.SZ
chgn_700095,A股-热门概念-融资融券,002531.SZ
chgn_700015,A股-热门概念-中盘,002531.SZ
gn_fd,A股-概念板块-风电,002531.SZ
gn_fn,A股-概念板块-风能,002531.SZ
gn_fngn,A股-概念板块-风能概念,002531.SZ
diyu_320000,A股-地域板块-江苏省,002531.SZ
hangye_ZC38,A股-证监会行业-制造业-电气机械和器材制造业,002531.SZ
sz_a,A股-分类-深市A股,002531.SZ
hs_a,A股-分类-沪深A股,002531.SZ
zhishu_399106,A股-指数成分-深市-深证综指,002531.SZ
zhishu_399001,A股-指数成分-深市-深证成指,002531.SZ
zhishu_399130,A股-指数成分-深市-制造指数,002531.SZ
zhishu_399138,A股-指数成分-深市-机械指数,002531.SZ
sw_ysjs,A股-申万行业-有色金属,002532.SZ
sw2_240300,A股-申万二级-工业金属,002532.SZ
chgn_701315,A股-热门概念-低市盈率,002532.SZ
chgn_700078,A股-热门概念-增持回购,002532.SZ
chgn_700024,A股-热门概念-社保重仓,002532.SZ
chgn_730094,A股-热门概念-海绵城市,002532.SZ
chgn_701118,A股-热门概念-有色铝,002532.SZ
chgn_701095,A股-热门概念-电池箔,002532.SZ
chgn_700977,A股-热门概念-钠电池,002532.SZ
chgn_700805,A股-热门概念-西部开发,002532.SZ
chgn_700532,A股-热门概念-MSCI中国,002532.SZ
chgn_700050,A股-热门概念-新疆振兴,002532.SZ
chgn_700095,A股-热门概念-融资融券,002532.SZ
chgn_700097,A股-热门概念-锂电池,002532.SZ
chgn_700015,A股-热门概念-中盘,002532.SZ
gn_sljs,A股-概念板块-水利建设,002532.SZ
diyu_330000,A股-地域板块-浙江省,002532.SZ
hangye_ZC32,A股-证监会行业-制造业-有色金属冶炼和压延加工业,002532.SZ
sz_a,A股-分类-深市A股,002532.SZ
hs_a,A股-分类-沪深A股,002532.SZ
zhishu_399106,A股-指数成分-深市-深证综指,002532.SZ
zhishu_399001,A股-指数成分-深市-深证成指,002532.SZ
zhishu_399130,A股-指数成分-深市-制造指数,002532.SZ
zhishu_399138,A股-指数成分-深市-机械指数,002532.SZ
zhishu_399005,A股-指数成分-深市-中小100,002532.SZ
zhishu_000905,A股-指数成分-跨市场-中证500,002532.SZ
sw_dlsb,A股-申万行业-电力设备,002533.SZ
sw2_630800,A股-申万二级-电网设备,002533.SZ
chgn_730073,A股-热门概念-磁悬浮,002533.SZ
chgn_701214,A股-热门概念-核聚变,002533.SZ
chgn_701175,A股-热门概念-超导概念,002533.SZ
chgn_730477,A股-热门概念-专精特新,002533.SZ
chgn_701102,A股-热门概念-海上风电,002533.SZ
chgn_701040,A股-热门概念-直流输电,002533.SZ
chgn_700940,A股-热门概念-快充概念,002533.SZ
chgn_700882,A股-热门概念-IDC概念（数据中心）,002533.SZ
chgn_700825,A股-热门概念-风能,002533.SZ
chgn_700811,A股-热门概念-无线充电,002533.SZ
chgn_700173,A股-热门概念-冷链物流,002533.SZ
chgn_700690,A股-热门概念-电力物联网,002533.SZ
chgn_700688,A股-热门概念-智能电网,002533.SZ
chgn_700661,A股-热门概念-特高压,002533.SZ
chgn_700656,A股-热门概念-高铁,002533.SZ
chgn_700649,A股-热门概念-华为概念,002533.SZ
chgn_730210,A股-热门概念-电动物流车,002533.SZ
chgn_730054,A股-热门概念-共享经济,002533.SZ
chgn_700410,A股-热门概念-新能源车,002533.SZ
chgn_700136,A股-热门概念-5G,002533.SZ
chgn_700033,A股-热门概念-新能源,002533.SZ
chgn_700016,A股-热门概念-小盘,002533.SZ
chgn_700095,A股-热门概念-融资融券,002533.SZ
chgn_700034,A股-热门概念-铁路基建,002533.SZ
chgn_700125,A股-热门概念-特斯拉,002533.SZ
chgn_700215,A股-热门概念-一带一路,002533.SZ
chgn_700124,A股-热门概念-机器人概念,002533.SZ
chgn_700189,A股-热门概念-充电桩,002533.SZ
chgn_700089,A股-热门概念-核电,002533.SZ
chgn_700071,A股-热门概念-航天军工,002533.SZ
gn_fd,A股-概念板块-风电,002533.SZ
gn_czt,A股-概念板块-长株潭,002533.SZ
gn_cdz,A股-概念板块-充电桩,002533.SZ
diyu_430000,A股-地域板块-湖南省,002533.SZ
hangye_ZC38,A股-证监会行业-制造业-电气机械和器材制造业,002533.SZ
sz_a,A股-分类-深市A股,002533.SZ
hs_a,A股-分类-沪深A股,002533.SZ
zhishu_399106,A股-指数成分-深市-深证综指,002533.SZ
zhishu_399130,A股-指数成分-深市-制造指数,002533.SZ
zhishu_399138,A股-指数成分-深市-机械指数,002533.SZ
open_fund,基金-开放式基金,002533.SZ
sw_dlsb,A股-申万行业-电力设备,002534.SZ
sw2_630300,A股-申万二级-其他电源设备Ⅱ,002534.SZ
chgn_730578,A股-热门概念-回购增持再贷款,002534.SZ
chgn_730555,A股-热门概念-绿色电力,002534.SZ
chgn_730079,A股-热门概念-钒电池,002534.SZ
chgn_700078,A股-热门概念-增持回购,002534.SZ
chgn_701105,A股-热门概念-光伏玻璃,002534.SZ
chgn_701092,A股-热门概念-钙钛矿电池,002534.SZ
chgn_701026,A股-热门概念-光热发电,002534.SZ
chgn_700951,A股-热门概念-碳中和,002534.SZ
chgn_700852,A股-热门概念-生物质能,002534.SZ
chgn_700763,A股-热门概念-垃圾发电,002534.SZ
chgn_700762,A股-热门概念-固废处理,002534.SZ
chgn_700694,A股-热门概念-氢能源,002534.SZ
chgn_730245,A股-热门概念-余热发电,002534.SZ
chgn_700033,A股-热门概念-新能源,002534.SZ
chgn_700016,A股-热门概念-小盘,002534.SZ
chgn_700095,A股-热门概念-融资融券,002534.SZ
chgn_700186,A股-热门概念-燃料电池,002534.SZ
chgn_700032,A股-热门概念-太阳能,002534.SZ
chgn_700215,A股-热门概念-一带一路,002534.SZ
chgn_700150,A股-热门概念-PM2.5,002534.SZ
chgn_700221,A股-热门概念-大飞机,002534.SZ
chgn_700137,A股-热门概念-储能,002534.SZ
chgn_700077,A股-热门概念-创投,002534.SZ
chgn_700089,A股-热门概念-核电,002534.SZ
chgn_700068,A股-热门概念-节能环保,002534.SZ
gn_gtk,A股-概念板块-钙钛矿,002534.SZ
gn_fdc,A股-概念板块-钒电池,002534.SZ
gn_tzh,A股-概念板块-碳中和,002534.SZ
gn_hdhn,A股-概念板块-核电核能,002534.SZ
diyu_330000,A股-地域板块-浙江省,002534.SZ
hangye_ZC34,A股-证监会行业-制造业-通用设备制造业,002534.SZ
sz_a,A股-分类-深市A股,002534.SZ
hs_a,A股-分类-沪深A股,002534.SZ
zhishu_399106,A股-指数成分-深市-深证综指,002534.SZ
zhishu_399130,A股-指数成分-深市-制造指数,002534.SZ
zhishu_399138,A股-指数成分-深市-机械指数,002534.SZ
open_fund,基金-开放式基金,002534.SZ
sw_jxsb,A股-申万行业-机械设备,002535.SZ
sw2_640200,A股-申万二级-专用设备,002535.SZ
chgn_700812,A股-热门概念-QFII持股,002535.SZ
chgn_700019,A股-热门概念-低价,002535.SZ
chgn_730155,A股-热门概念-卫星导航,002535.SZ
chgn_730139,A股-热门概念-生物识别,002535.SZ
chgn_700597,A股-热门概念-机械,002535.SZ
chgn_700016,A股-热门概念-小盘,002535.SZ
chgn_700186,A股-热门概念-燃料电池,002535.SZ
chgn_700097,A股-热门概念-锂电池,002535.SZ
chgn_700124,A股-热门概念-机器人概念,002535.SZ
chgn_700145,A股-热门概念-安防,002535.SZ
chgn_700199,A股-热门概念-北斗导航,002535.SZ
chgn_700137,A股-热门概念-储能,002535.SZ
chgn_700210,A股-热门概念-工业4.0,002535.SZ
chgn_700071,A股-热门概念-航天军工,002535.SZ
chgn_700292,A股-热门概念-军民融合,002535.SZ
gn_dfj,A股-概念板块-大飞机,002535.SZ
gn_gf,A股-概念板块-光伏,002535.SZ
gn_yyq,A股-概念板块-页岩气,002535.SZ
gn_affw,A股-概念板块-安防服务,002535.SZ
gn_gqjl,A股-概念板块-股权激励,002535.SZ
diyu_410000,A股-地域板块-河南省,002535.SZ
hangye_ZC35,A股-证监会行业-制造业-专用设备制造业,002535.SZ
sz_a,A股-分类-深市A股,002535.SZ
hs_a,A股-分类-沪深A股,002535.SZ
zhishu_399106,A股-指数成分-深市-深证综指,002535.SZ
